9056.666667,-35086.666667,32.430956
9797.666667,-35086.666667,32.430956
9493.666667,-34751.000000,32.430956
9378.400000,-35108.200000,32.430956
8999.666667,-35048.666667,32.430956
9101.000000,-34608.500000,152.430956
11362.000000,-43966.000000,-2567.569044
12350.000000,-41002.000000,-2567.569044
12350.000000,-41002.000000,32.430956
10374.000000,-41990.000000,-2567.569044
10374.000000,-41743.000000,892.430956
13338.000000,-44954.000000,-2567.569044
15314.000000,-41002.000000,12.430956
10374.000000,-41002.000000,-2567.569044
10374.000000,-41002.000000,32.430956
14326.000000,-44954.000000,-2567.569044
12350.000000,-38038.000000,-2567.569044
12350.000000,-38038.000000,32.430956
17290.000000,-42978.000000,-2567.569044
11362.000000,-39026.000000,-2567.569044
11362.000000,-39026.000000,962.430956
16302.000000,-43966.000000,-2567.569044
15314.000000,-38038.000000,-2567.569044
15314.000000,-38038.000000,32.430956
16302.000000,-44954.000000,-2567.569044
15314.000000,-46930.000000,-2567.569044
8398.000000,-41002.000000,-2567.569044
13338.000000,-46930.000000,-2567.569044
14326.000000,-46930.000000,-2567.569044
16302.000000,-36062.000000,-2567.569044
16302.000000,-36062.000000,32.430956
17290.000000,-45942.000000,-2567.569044
9001.250000,-37007.250000,32.430956
9462.000000,-37099.400000,32.430956
9468.333333,-37164.000000,32.430956
9348.000000,-36860.000000,32.430956
9816.666667,-36834.666667,32.430956
9001.250000,-37292.250000,32.430956
9462.000000,-37266.600000,32.430956
9816.666667,-37442.666667,32.430956
9468.333333,-37202.000000,32.430956
9348.000000,-37399.600000,32.430956
19266.000000,-39026.000000,-2567.569044
18278.000000,-44954.000000,-2567.569044
14326.000000,-41990.000000,12.430956
9386.000000,-43966.000000,-2567.569044
11362.000000,-45942.000000,-2567.569044
14326.000000,-41002.000000,12.430956
19266.000000,-42978.000000,-2567.569044
19266.000000,-40014.000000,-2567.569044
13338.000000,-36062.000000,-2567.569044
13338.000000,-36062.000000,997.430956
18278.000000,-38038.000000,-2567.569044
10374.000000,-44954.000000,-2567.569044
12362.666667,-32648.333333,32.430956
12559.000000,-32648.333333,32.430956
12505.800000,-33025.800000,32.430956
11963.666667,-33022.000000,32.430956
9386.000000,-39026.000000,-2567.569044
9395.500000,-39026.000000,962.430956
14326.000000,-36062.000000,-2567.569044
14326.000000,-36062.000000,997.430956
19266.000000,-41990.000000,-2567.569044
16302.000000,-45942.000000,-2567.569044
12350.000000,-43966.000000,12.430956
19266.000000,-41002.000000,-2567.569044
16302.000000,-37050.000000,-2567.569044
16302.000000,-37050.000000,942.430956
9386.000000,-41002.000000,-2567.569044
9395.500000,-41002.000000,997.430956
11362.000000,-37050.000000,-2567.569044
11362.000000,-37050.000000,942.430956
9386.000000,-42978.000000,-2567.569044
12350.000000,-45942.000000,-2567.569044
17290.000000,-41002.000000,12.430956
18278.000000,-43966.000000,-2567.569044
11362.000000,-44954.000000,-2567.569044
12910.500000,-34086.000000,987.430956
12350.000000,-37050.000000,-2567.569044
12350.000000,-37050.000000,942.430956
17290.000000,-38038.000000,-2567.569044
17180.750000,-37985.750000,12.430956
17514.200000,-37943.000000,12.430956
17334.333333,-37943.000000,12.430956
17275.750000,-37691.250000,22.430956
16843.500000,-38038.000000,32.430956
17119.000000,-38133.000000,25.764289
17373.600000,-38300.200000,20.430956
10374.000000,-38038.000000,-2567.569044
10374.000000,-38038.000000,32.430956
15314.000000,-37050.000000,-2567.569044
15314.000000,-37050.000000,942.430956
10374.000000,-39026.000000,-2567.569044
10374.000000,-39026.000000,962.430956
9386.000000,-40014.000000,-2567.569044
9395.500000,-40014.000000,942.430956
13338.000000,-37050.000000,-2567.569044
13338.000000,-37050.000000,942.430956
17290.000000,-44954.000000,-2567.569044
15314.000000,-45942.000000,-2567.569044
15314.000000,-43966.000000,12.430956
9386.000000,-41990.000000,-2567.569044
9395.500000,-41743.000000,892.430956
14326.000000,-47918.000000,-2567.569044
8398.000000,-38038.000000,-2567.569044
20254.000000,-39026.000000,-2567.569044
20254.000000,-42978.000000,-2567.569044
8398.000000,-43966.000000,-2567.569044
19266.000000,-44954.000000,-2567.569044
11362.000000,-46930.000000,-2567.569044
20254.000000,-40014.000000,-2567.569044
11362.000000,-36062.000000,-2567.569044
11362.000000,-36062.000000,32.430956
8398.000000,-40014.000000,-2567.569044
19266.000000,-43966.000000,-2567.569044
18278.000000,-45942.000000,-2567.569044
13380.750000,-39548.500000,842.430956
12910.500000,-40037.750000,939.930956
12945.333333,-39570.666667,835.764289
8398.000000,-41990.000000,-2567.569044
9386.000000,-38038.000000,-2567.569044
9395.500000,-38038.000000,997.430956
13338.000000,-35074.000000,-2567.569044
12910.500000,-34869.750000,892.430956
13380.750000,-35178.500000,927.430956
12945.333333,-35036.000000,892.430956
14326.000000,-35074.000000,-2567.569044
14326.000000,-35178.500000,927.430956
20254.000000,-41990.000000,-2567.569044
10374.000000,-37050.000000,-2567.569044
10374.000000,-37050.000000,942.430956
8398.000000,-39026.000000,-2567.569044
20254.000000,-41002.000000,-2567.569044
17290.000000,-36062.000000,-2567.569044
17229.200000,-36525.600000,24.430956
17049.333333,-36347.000000,12.430956
17190.250000,-36375.500000,12.430956
17518.000000,-35944.200000,12.430956
17426.800000,-36407.800000,12.430956
17161.750000,-35971.750000,22.430956
17299.500000,-35606.000000,12.430956
16872.000000,-35601.250000,32.430956
16838.750000,-36081.000000,32.430956
19266.000000,-38038.000000,-2567.569044
12350.000000,-36062.000000,-2567.569044
12350.000000,-36062.000000,32.430956
16302.000000,-46930.000000,-2567.569044
9386.000000,-44954.000000,-2567.569044
10374.000000,-45942.000000,-2567.569044
10374.000000,-33164.500000,32.430956
15314.000000,-36062.000000,-2567.569044
15314.000000,-36062.000000,997.430956
8398.000000,-42978.000000,-2567.569044
17290.000000,-37050.000000,-2567.569044
17369.800000,-36825.800000,20.430956
16843.500000,-36831.500000,32.430956
17180.750000,-37178.250000,12.430956
17486.333333,-37202.000000,12.430956
17275.750000,-37425.250000,22.430956
17480.000000,-37012.000000,12.430956
16849.200000,-37380.600000,32.430956
12350.000000,-46930.000000,-2567.569044
18278.000000,-37050.000000,-2567.569044
21242.000000,-42978.000000,-2567.569044
15314.000000,-34086.000000,-2567.569044
7410.000000,-43966.000000,-2567.569044
21242.000000,-40014.000000,-2567.569044
11362.000000,-47918.000000,-2567.569044
14326.000000,-34086.000000,-2567.569044
21242.000000,-41990.000000,-2567.569044
20254.000000,-44954.000000,-2567.569044
9386.000000,-37050.000000,-2567.569044
9395.500000,-37050.000000,942.430956
18278.000000,-46930.000000,-2567.569044
16302.000000,-47918.000000,-2567.569044
15314.000000,-35074.000000,-2567.569044
15314.000000,-35178.500000,927.430956
17290.000000,-35074.000000,-2567.569044
17100.000000,-34651.250000,12.430956
17404.000000,-35112.000000,12.430956
16853.000000,-35197.500000,32.430956
19266.000000,-45942.000000,-2567.569044
20254.000000,-38038.000000,-2567.569044
7410.000000,-42978.000000,-2567.569044
12350.000000,-47918.000000,-2567.569044
7410.000000,-40014.000000,-2567.569044
8398.000000,-44954.000000,-2567.569044
10374.000000,-46930.000000,-2567.569044
11362.000000,-35074.000000,-2567.569044
11362.000000,-35074.000000,944.930956
15314.000000,-47918.000000,-2567.569044
7410.000000,-41990.000000,-2567.569044
7410.000000,-41002.000000,-2567.569044
20254.000000,-43966.000000,-2567.569044
13338.000000,-47918.000000,-2567.569044
18278.000000,-36062.000000,-2567.569044
9386.000000,-45942.000000,-2567.569044
19266.000000,-37050.000000,-2567.569044
21242.000000,-41002.000000,-2567.569044
8398.000000,-37050.000000,-2567.569044
16302.000000,-35074.000000,-2567.569044
16302.000000,-35178.500000,927.430956
7410.000000,-39026.000000,-2567.569044
17290.000000,-46930.000000,-2567.569044
12350.000000,-35074.000000,-2567.569044
12350.000000,-35074.000000,942.430956
10374.000000,-36062.000000,-2567.569044
10374.000000,-36062.000000,32.430956
9386.000000,-36062.000000,-2567.569044
9395.500000,-36062.000000,997.430956
21242.000000,-38038.000000,-2567.569044
6422.000000,-40014.000000,-2567.569044
8398.000000,-36062.000000,-2567.569044
7410.000000,-38038.000000,-2567.569044
20254.000000,-37050.000000,-2567.569044
12350.000000,-34086.000000,-2567.569044
12350.000000,-34086.000000,989.930956
8398.000000,-45942.000000,-2567.569044
9386.000000,-46930.000000,-2567.569044
17290.000000,-47918.000000,-2567.569044
6422.000000,-41990.000000,-2567.569044
19266.000000,-36062.000000,-2567.569044
15314.000000,-48906.000000,-2567.569044
15356.750000,-49338.250000,7.430956
14905.500000,-48872.750000,22.430956
15437.500000,-48839.500000,422.430956
13338.000000,-43966.000000,12.430956
10374.000000,-35074.000000,-2567.569044
10374.000000,-35074.000000,942.430956
20254.000000,-45942.000000,-2567.569044
6422.000000,-41002.000000,-2567.569044
13338.000000,-34086.000000,-2567.569044
12872.500000,-33957.750000,32.430956
13233.500000,-33696.500000,22.430956
13599.250000,-33777.250000,12.430956
13798.750000,-34390.000000,12.430956
13521.666667,-33870.666667,12.430956
13490.000000,-34209.500000,12.430956
13129.000000,-34111.333333,12.430956
12872.500000,-34447.000000,272.430956
11362.000000,-34086.000000,-2567.569044
11362.000000,-34086.000000,32.430956
13338.000000,-48906.000000,-2567.569044
13138.500000,-49338.250000,19.930956
13433.000000,-48872.750000,17.430956
12891.500000,-48839.500000,422.430956
10950.333333,-39190.666667,32.430956
11729.333333,-39190.666667,32.430956
11089.666667,-39190.666667,32.430956
11159.333333,-39190.666667,32.430956
11381.000000,-39026.000000,32.430956
7410.000000,-44954.000000,-2567.569044
19266.000000,-46930.000000,-2567.569044
14326.000000,-48906.000000,-2567.569044
10374.000000,-47918.000000,-2567.569044
21242.000000,-43966.000000,-2567.569044
16302.000000,-34086.000000,-2567.569044
21242.000000,-39026.000000,-2567.569044
18278.000000,-35074.000000,-2567.569044
22230.000000,-43966.000000,-2567.569044
6422.000000,-44954.000000,-2567.569044
21242.000000,-45942.000000,-2567.569044
10374.000000,-48906.000000,-2567.569044
7410.000000,-36062.000000,-2567.569044
21242.000000,-44954.000000,-2567.569044
16302.000000,-48906.000000,-2567.569044
7410.000000,-37050.000000,-2567.569044
6422.000000,-42978.000000,-2567.569044
17290.000000,-34086.000000,-2567.569044
12350.000000,-48906.000000,-2567.569044
12084.000000,-48573.500000,7.430956
11970.000000,-48735.000000,-7.569044
12540.000000,-48839.500000,422.430956
12008.000000,-49224.250000,-7.569044
12744.250000,-49347.750000,34.930956
12459.250000,-49338.250000,74.930956
12457.666667,-49279.666667,85.764289
-114.000000,-38902.500000,917.430956
18278.000000,-47918.000000,-2567.569044
16302.000000,-33098.000000,-2567.569044
8398.000000,-35074.000000,-2567.569044
9386.000000,-35074.000000,-2567.569044
9395.500000,-35074.000000,942.430956
22230.000000,-39026.000000,-2567.569044
19266.000000,-47918.000000,-2567.569044
12350.000000,-33098.000000,-2567.569044
12350.000000,-33098.000000,999.930956
6422.000000,-38038.000000,-2567.569044
20254.000000,-46930.000000,-2567.569044
18278.000000,-34086.000000,-2567.569044
22230.000000,-42978.000000,-2567.569044
21242.000000,-37050.000000,-2567.569044
17290.000000,-48906.000000,-2567.569044
15314.000000,-33098.000000,-2567.569044
13338.000000,-33098.000000,-2567.569044
13521.666667,-33218.333333,12.430956
13129.000000,-32996.666667,12.430956
13509.000000,-32908.000000,12.430956
13599.250000,-33340.250000,12.430956
12867.750000,-33022.000000,32.430956
13228.750000,-33444.750000,22.430956
22230.000000,-40014.000000,-2567.569044
7410.000000,-45942.000000,-2567.569044
14326.000000,-33098.000000,-2567.569044
9386.000000,-47918.000000,-2567.569044
6422.000000,-43966.000000,-2567.569044
22230.000000,-41990.000000,-2567.569044
11362.000000,-48906.000000,-2567.569044
22230.000000,-41002.000000,-2567.569044
10374.000000,-34086.000000,-2567.569044
10374.000000,-34086.000000,32.430956
19266.000000,-35074.000000,-2567.569044
8398.000000,-46930.000000,-2567.569044
20254.000000,-36062.000000,-2567.569044
6422.000000,-39026.000000,-2567.569044
11362.000000,-33098.000000,-2567.569044
11362.000000,-33098.000000,999.930956
14326.000000,-49894.000000,-2567.569044
9386.000000,-34086.000000,-2567.569044
9395.500000,-34086.000000,987.430956
22230.000000,-44954.000000,-2567.569044
16302.000000,-49894.000000,-2567.569044
5434.000000,-42978.000000,-2567.569044
19266.000000,-34086.000000,-2567.569044
21242.000000,-36062.000000,-2567.569044
12350.000000,-49894.000000,-2567.569044
6422.000000,-37050.000000,-2567.569044
7410.000000,-46930.000000,-2567.569044
5434.000000,-40014.000000,-2567.569044
8398.000000,-47918.000000,-2567.569044
17290.000000,-33098.000000,-2567.569044
22230.000000,-38038.000000,-2567.569044
5434.000000,-41990.000000,-2567.569044
20254.000000,-35074.000000,-2567.569044
15314.000000,-49894.000000,-2567.569044
5434.000000,-41002.000000,-2567.569044
18278.000000,-48906.000000,-2567.569044
13338.000000,-49894.000000,-2567.569044
13338.000000,-32110.000000,-2567.569044
12901.000000,-32065.666667,12.430956
13287.333333,-32502.666667,12.430956
13380.750000,-32034.000000,12.430956
12872.500000,-32499.500000,32.430956
8398.000000,-34086.000000,-2567.569044
17290.000000,-49894.000000,-2567.569044
23218.000000,-40014.000000,-2567.569044
18278.000000,-33098.000000,-2567.569044
14326.000000,-32110.000000,-2567.569044
22230.000000,-37050.000000,-2567.569044
7410.000000,-35074.000000,-2567.569044
23218.000000,-41990.000000,-2567.569044
5434.000000,-43966.000000,-2567.569044
23218.000000,-41002.000000,-2567.569044
21242.000000,-46930.000000,-2567.569044
11362.000000,-49894.000000,-2567.569044
20254.000000,-47918.000000,-2567.569044
6422.000000,-45942.000000,-2567.569044
10374.000000,-33098.000000,-2567.569044
10374.000000,-33098.000000,997.430956
9386.000000,-48906.000000,-2567.569044
5434.000000,-39026.000000,-2567.569044
14326.000000,-50882.000000,-2567.569044
18278.000000,-49894.000000,-2567.569044
11362.000000,-32110.000000,-2567.569044
11362.000000,-31948.500000,12.430956
10996.250000,-32485.250000,32.430956
11566.250000,-32485.250000,32.430956
11281.250000,-32423.500000,32.430956
6422.000000,-46930.000000,-2567.569044
8398.000000,-48906.000000,-2567.569044
23218.000000,-43966.000000,-2567.569044
7410.000000,-47918.000000,-2567.569044
9386.000000,-33098.000000,-2567.569044
9395.500000,-33098.000000,997.430956
20254.000000,-34086.000000,-2567.569044
5434.000000,-44954.000000,-2567.569044
21242.000000,-35074.000000,-2567.569044
16302.000000,-32110.000000,-2567.569044
10374.000000,-49894.000000,-2567.569044
23218.000000,-39026.000000,-2567.569044
22230.000000,-45942.000000,-2567.569044
12350.000000,-32110.000000,-2567.569044
12350.000000,-31948.500000,12.430956
12825.000000,-32513.750000,32.430956
12052.333333,-32433.000000,32.430956
12479.200000,-32433.000000,32.430956
11965.250000,-32485.250000,32.430956
12449.750000,-32532.750000,32.430956
6422.000000,-36062.000000,-2567.569044
5434.000000,-38038.000000,-2567.569044
23218.000000,-42978.000000,-2567.569044
15314.000000,-32110.000000,-2567.569044
19266.000000,-48906.000000,-2567.569044
5434.000000,-46930.000000,-2567.569044
4446.000000,-44954.000000,-2567.569044
8398.000000,-49894.000000,-2567.569044
24206.000000,-39026.000000,-2567.569044
10374.000000,-50882.000000,-2567.569044
12350.000000,-31122.000000,-2567.569044
24206.000000,-42978.000000,-2567.569044
23218.000000,-45942.000000,-2567.569044
20254.000000,-33098.000000,-2567.569044
4446.000000,-38038.000000,-2567.569044
22230.000000,-35074.000000,-2567.569044
13338.000000,-31122.000000,-2567.569044
6422.000000,-47918.000000,-2567.569044
7410.000000,-48906.000000,-2567.569044
24206.000000,-40014.000000,-2567.569044
14326.000000,-31122.000000,-2567.569044
5434.000000,-36062.000000,-2567.569044
17290.000000,-50882.000000,-2567.569044
21242.000000,-34086.000000,-2567.569044
24206.000000,-41990.000000,-2567.569044
24206.000000,-41002.000000,-2567.569044
18278.000000,-32110.000000,-2567.569044
4446.000000,-43966.000000,-2567.569044
19266.000000,-49894.000000,-2567.569044
23218.000000,-37050.000000,-2567.569044
11362.000000,-50882.000000,-2567.569044
8398.000000,-33098.000000,-2567.569044
4446.000000,-39026.000000,-2567.569044
10374.000000,-32110.000000,-2567.569044
10374.000000,-31948.500000,12.430956
10768.250000,-32485.250000,32.430956
10198.250000,-32485.250000,32.430956
10483.250000,-32423.500000,32.430956
23218.000000,-38038.000000,-2567.569044
13338.000000,-50882.000000,-2567.569044
22230.000000,-36062.000000,-2567.569044
22230.000000,-46930.000000,-2567.569044
6422.000000,-35074.000000,-2567.569044
5434.000000,-45942.000000,-2567.569044
16302.000000,-50882.000000,-2567.569044
9386.000000,-49894.000000,-2567.569044
7410.000000,-34086.000000,-2567.569044
4446.000000,-42978.000000,-2567.569044
23218.000000,-44954.000000,-2567.569044
20254.000000,-48906.000000,-2567.569044
12350.000000,-50882.000000,-2567.569044
4446.000000,-40014.000000,-2567.569044
21242.000000,-47918.000000,-2567.569044
4446.000000,-41990.000000,-2567.569044
17290.000000,-32110.000000,-2567.569044
15314.000000,-50882.000000,-2567.569044
4446.000000,-41002.000000,-2567.569044
5434.000000,-37050.000000,-2567.569044
19266.000000,-33098.000000,-2567.569044
8398.000000,-50882.000000,-2567.569044
21242.000000,-49894.000000,-2567.569044
13338.000000,-30134.000000,-2567.569044
25194.000000,-40014.000000,-2567.569044
14326.000000,-30134.000000,-2567.569044
22230.000000,-48906.000000,-2567.569044
24206.000000,-45942.000000,-2567.569044
25194.000000,-41990.000000,-2567.569044
25194.000000,-41002.000000,-2567.569044
17290.000000,-51870.000000,-2567.569044
20254.000000,-32110.000000,-2567.569044
23218.000000,-35074.000000,-2567.569044
3458.000000,-43966.000000,-2567.569044
4446.000000,-36062.000000,-2567.569044
18278.000000,-31122.000000,-2567.569044
11362.000000,-51870.000000,-2567.569044
5434.000000,-47918.000000,-2567.569044
24206.000000,-37050.000000,-2567.569044
7410.000000,-49894.000000,-2567.569044
19266.000000,-50882.000000,-2567.569044
6422.000000,-48906.000000,-2567.569044
21242.000000,-33098.000000,-2567.569044
22230.000000,-34086.000000,-2567.569044
16302.000000,-51870.000000,-2567.569044
10374.000000,-31122.000000,-2567.569044
8398.000000,-32110.000000,-2567.569044
3458.000000,-42978.000000,-2567.569044
12350.000000,-51870.000000,-2567.569044
4446.000000,-45942.000000,-2567.569044
24206.000000,-44954.000000,-2567.569044
9386.000000,-50882.000000,-2567.569044
23218.000000,-46930.000000,-2567.569044
3458.000000,-41990.000000,-2567.569044
3401.000000,-41933.000000,937.430956
5434.000000,-35074.000000,-2567.569044
3458.000000,-41002.000000,-2567.569044
3401.000000,-41002.000000,997.430956
15314.000000,-51870.000000,-2567.569044
17290.000000,-31122.000000,-2567.569044
13338.000000,-51870.000000,-2567.569044
14326.000000,-51870.000000,-2567.569044
24206.000000,-38038.000000,-2567.569044
20254.000000,-49894.000000,-2567.569044
7410.000000,-33098.000000,-2567.569044
4446.000000,-37050.000000,-2567.569044
6422.000000,-34086.000000,-2567.569044
22230.000000,-47918.000000,-2567.569044
23218.000000,-36062.000000,-2567.569044
18278.000000,-50882.000000,-2567.569044
9386.000000,-32110.000000,-2567.569044
9424.000000,-31948.500000,12.430956
9001.250000,-32518.500000,32.430956
9395.500000,-32528.000000,32.430956
9827.750000,-32485.250000,32.430956
9414.500000,-32423.500000,32.430956
9050.333333,-32439.333333,32.430956
9759.666667,-32433.000000,32.430956
21242.000000,-48906.000000,-2567.569044
24206.000000,-43966.000000,-2567.569044
16302.000000,-31122.000000,-2567.569044
16580.666667,-31559.000000,32.430956
16745.333333,-31166.333333,32.430956
16577.500000,-31079.250000,19.930956
16064.500000,-30951.000000,632.430956
15314.000000,-31122.000000,-2567.569044
15485.000000,-30951.000000,632.430956
14934.000000,-31122.000000,12.430956
11362.000000,-31122.000000,-2567.569044
19266.000000,-32110.000000,-2567.569044
20254.000000,-31122.000000,-2567.569044
25194.000000,-37050.000000,-2567.569044
22230.000000,-49894.000000,-2567.569044
24206.000000,-35074.000000,-2567.569044
16302.000000,-52858.000000,-2567.569044
19266.000000,-51870.000000,-2567.569044
2470.000000,-42978.000000,-2567.569044
10374.000000,-30134.000000,-2567.569044
4446.000000,-47918.000000,-2567.569044
7410.000000,-50882.000000,-2567.569044
12350.000000,-52858.000000,-2567.569044
25194.000000,-44954.000000,-2567.569044
8398.000000,-31122.000000,-2567.569044
15314.000000,-52858.000000,-2567.569044
3458.000000,-45942.000000,-2567.569044
13338.000000,-52858.000000,-2567.569044
9386.000000,-51870.000000,-2567.569044
21242.000000,-32110.000000,-2567.569044
23218.000000,-34086.000000,-2567.569044
14326.000000,-52858.000000,-2567.569044
5434.000000,-48906.000000,-2567.569044
6422.000000,-49894.000000,-2567.569044
24206.000000,-46930.000000,-2567.569044
25194.000000,-38038.000000,-2567.569044
22230.000000,-33098.000000,-2567.569044
4446.000000,-35074.000000,-2567.569044
11362.000000,-30134.000000,-2567.569044
20254.000000,-50882.000000,-2567.569044
25194.000000,-43966.000000,-2567.569044
18278.000000,-51870.000000,-2567.569044
19266.000000,-31122.000000,-2567.569044
7410.000000,-32110.000000,-2567.569044
24206.000000,-36062.000000,-2567.569044
25194.000000,-39026.000000,-2567.569044
3458.000000,-44954.000000,-2567.569044
12350.000000,-30134.000000,-2567.569044
5434.000000,-34086.000000,-2567.569044
23218.000000,-47918.000000,-2567.569044
10374.000000,-51870.000000,-2567.569044
6422.000000,-33098.000000,-2567.569044
4446.000000,-46930.000000,-2567.569044
9386.000000,-31122.000000,-2567.569044
3458.000000,-38038.000000,-2567.569044
3401.000000,-38038.000000,997.430956
25194.000000,-42978.000000,-2567.569044
3458.000000,-40014.000000,-2567.569044
3401.000000,-40251.500000,892.430956
3458.000000,-39026.000000,-2567.569044
3401.000000,-38902.500000,917.430956
24206.000000,-34086.000000,-2567.569044
26182.000000,-43966.000000,-2567.569044
4446.000000,-48906.000000,-2567.569044
6422.000000,-50882.000000,-2567.569044
18278.000000,-52858.000000,-2567.569044
19266.000000,-30134.000000,-2567.569044
26182.000000,-39026.000000,-2567.569044
12350.000000,-29146.000000,-2567.569044
18417.333333,-45549.333333,22.430956
18243.800000,-46002.800000,18.430956
17969.250000,-45595.250000,102.430956
20254.000000,-51870.000000,-2567.569044
5434.000000,-49894.000000,-2567.569044
25194.000000,-36062.000000,-2567.569044
22230.000000,-32110.000000,-2567.569044
23218.000000,-33098.000000,-2567.569044
2470.000000,-44954.000000,-2567.569044
10374.000000,-52858.000000,-2567.569044
26182.000000,-42978.000000,-2567.569044
7410.000000,-31122.000000,-2567.569044
13338.000000,-29146.000000,-2567.569044
16305.800000,-45930.600000,102.430956
16650.333333,-46372.666667,22.430956
16192.750000,-46407.500000,22.430956
14326.000000,-29146.000000,-2567.569044
26182.000000,-40014.000000,-2567.569044
9386.000000,-30134.000000,-2567.569044
2470.000000,-38038.000000,-2567.569044
2470.000000,-38038.000000,997.430956
26182.000000,-41990.000000,-2567.569044
24206.000000,-47918.000000,-2567.569044
3458.000000,-46930.000000,-2567.569044
26182.000000,-41002.000000,-2567.569044
4446.000000,-34086.000000,-2567.569044
8398.000000,-51870.000000,-2567.569044
25194.000000,-45942.000000,-2567.569044
17290.000000,-52858.000000,-2567.569044
6422.000000,-32110.000000,-2567.569044
2470.000000,-43966.000000,-2567.569044
3458.000000,-36062.000000,-2567.569044
3401.000000,-35872.000000,897.430956
2470.000000,-39026.000000,-2567.569044
2470.000000,-38902.500000,917.430956
21242.000000,-50882.000000,-2567.569044
5434.000000,-33098.000000,-2567.569044
11362.000000,-52858.000000,-2567.569044
3458.000000,-37050.000000,-2567.569044
3401.000000,-37211.500000,902.430956
